surveyId,hitId,AssignmentId,workerId,CountryCriteria,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3ZDAD0O1T3QRRJSP7EDIABZYS8BXTD,A16W2WLU2B3MRI,No,38,Female,grad,employed_other,No,white,democrat,10032,274,1,1,1,4,1,1,1,1,4,1,1,1,5,1,5,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3I0BTBYZAZYFBFL8E8BA9E42X3A0YC,A2XRYF0L5ACD2E,No,71,Male,bachelors,unemployed,No,white,republican,43026,257,2,1,1,4,1,1,1,1,2,1,2,1,2,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3HWRJOOET7FH6JOTN9I0CHI5AJOSEC,AHNT97DWEAQUY,No,40,Male,highschool,employed_other,No,white,republican,16075,137,1,1,4,4,4,1,2,2,5,1,3,2,5,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3E7TUJ2EGEZU9YEUI87PP4VUIJWD9R,A1DL96RV9N3R2G,No,25,Female,bachelors,employed_teacher,No,african-american,democrat,75006,624,5,4,2,4,4,2,4,2,3,4,5,4,4,5,4,4,4,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3WR9XG3T65ODVJ78A08C84AIAHV47B,A2Z2AAWIIKW2PX,No,30,Female,bachelors,employed_other,Yes,native,democrat,87112,224,1,1,1,4,3,1,1,1,1,1,2,1,3,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,317HQ483I95W6BYABWR5Y26RFDRIN3,A15V2Z0JVLFIRS,No,32,Male,grad,employed_teacher,No,white,republican,10025,4602,5,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3DEL4X4EL8YN85RJHK0HISRD7BJYXV,ABVGS2Z9NNGD0,No,31,Male,bachelors,employed_stem,No,asian,independent,01050,869,2,4,4,2,3,2,4,3,4,2,2,3,4,4,3,2,4,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
20,30U1YOGZGB9ARTCZ1C2FHF5V432SD2,3WAKVUDHUYTCCH1NP6ZUL88C9UXU72,A2A0MSLKF3ERF4,No,33,Male,grad,employed_biz,No,asian,democrat,62520,676,4,1,1,2,1,1,2,1,3,1,2,2,3,2,3,1,2,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3P1L2B7AD32GEX6SXEOV57YOMRKOLW,A3F4BE229KYG3S,No,55,Female,some_college,unemployed,No,asian,democrat,90032,771,5,1,5,4,1,1,4,2,3,1,1,1,2,3,4,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3DH6GAKTY02CD0RYI2O2FD7OFAUZY4,A2YQ388TEOCOL1,No,27,Male,some_college,employed_other,No,african-american,lean-democrat,11436,151,1,1,5,4,2,1,5,2,5,2,2,2,4,3,5,2,2,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3MB8LZR5BH6XO6LDZMW2YQHF2MFKLD,A3AT9S1CF9QV4K,No,78,Male,bachelors,unemployed,No,white,lean-republican,38120,377,4,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,4,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,34Z02EIMIUQJUTME42OB1XCNI1Q0TL,A2Y2AZ8DBFU47Q,No,28,Female,associates,unemployed,No,decline,democrat,75043,4502,1,1,4,4,4,2,4,2,2,2,3,2,2,3,4,1,3,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3VD82FOHKS1NBTCMK1VW2O81SJLCOL,A1YRLG0G615QH,No,24,Female,bachelors,employed_other,No,white,lean-democrat,97304,292,1,1,4,3,1,1,1,1,4,1,1,1,4,3,2,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,308Q0PEVBAQBH9UGAM80G1B7APL9I8,AHCT1PHB51AB4,No,50,Male,highschool,decline,No,white,lean-democrat,23860,238,3,1,4,4,3,1,5,2,4,2,3,1,4,3,4,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3QL2OFSM98V5T8CAJMVJNZ8W29MCNC,A1E5S1YGTZ7ZVG,No,24,Female,some_college,unemployed,No,white,republican,45255,194,2,2,4,3,2,1,4,2,2,4,2,2,4,3,2,2,2,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3U84XHCDIEQWFTDETV0VZO3HKAC4Z7,ACG43C0G5SWER,No,25,Male,bachelors,employed_stem,Yes,asian,lean-republican,60002,2217,5,5,4,3,2,4,4,2,1,4,4,5,1,3,4,3,4,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
21,3RDTX9JRTZEC55FQ1TZ20SQ9Q4B79E,3TE3O85732LDAOC0F0NUK64KRF6R2E,A17GYAKQX4BK32,No,27,Female,some_college,employed_biz,No,white,lean-democrat,90717,191,3,2,4,4,2,1,4,2,5,1,1,1,4,3,4,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Liberal Quiz.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Liberal Quiz.png,NYT Page - Fasion.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,320DUZ38G9ZMRU1U6AZAKJCURGNGJY,A25NA9Y3G80BV1,No,30,Male,some_college,employed_other,No,white,independent,29841,255,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,35H6S234SCDCN2X35VMU7IG0F1Q651,APF1EAZT104LQ,No,27,Male,some_college,employed_stem,No,white,democrat,85374,259,1,4,3,4,2,3,4,4,4,1,3,1,5,4,3,4,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,34QN5IT0T140W9UQ14DGA1G04O508W,A2GHWXTC6OJYQ5,No,20,Male,some_college,student,Yes,white,republican,78577,249,5,2,5,2,1,1,1,2,5,1,4,4,3,1,3,2,2,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3YMTUJH0DUT0TH4FN3BDD020ZD64T5,A23JK6EV257I2R,No,33,Female,bachelors,employed_biz,No,white,lean-democrat,04048,837,1,1,4,2,4,3,4,1,5,1,2,3,2,1,2,1,2,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3XIQGXAUMEL4TLVIUBAH5F7G3BK7XB,A2BHPYKUHMASE0,No,27,Female,some_college,employed_other,No,african-american,lean-republican,40215,839,4,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3RSDURM96CZE2502MFAPU366R4MEYE,A28OYCLRGGCZ9V,No,31,Female,bachelors,employed_biz,No,asian,democrat,60503,659,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3JW0YLFXRVT4U0RTSEM7VCSQN0ZWWL,A3MY6E0UB6RBZH,No,39,Female,bachelors,employed_teacher,No,white,republican,48858,196,1,1,2,1,1,1,1,1,5,1,1,2,1,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3YJ6NA41JDTS47UT9TPXESQMS7GPJH,A1EIMXVUOG49SJ,No,30,Male,grad,employed_biz,No,asian,democrat,68601,3251,4,4,4,5,4,2,3,3,4,5,5,3,4,4,3,5,4,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
22,33K3E8REWX866F27EEXMUV8M8R7X89,3TDXMTX3CD7OZQSICF5OWRK5KOA6IR,ASVP3M0AQ1HG4,No,31,Female,bachelors,employed_biz,No,asian,lean-democrat,63200,488,4,2,3,4,4,3,3,4,2,4,4,4,4,3,4,4,2,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Polar Bear.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - NRA.png,NYT Page2 - Fasion.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,37M28K1J0SQLH3ORKA70OX1RTLBAJH,A2UG6LQMI84JND,No,34,Male,bachelors,employed_stem,No,african-american,lean-democrat,45431,192,1,4,4,1,1,4,1,4,4,1,2,1,3,1,2,1,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3UN61F00HY259LVNXJPSID7WBO3R5J,A2RVFMCKSSEHDV,No,26,Male,highschool,employed_other,Yes,white,democrat,78247,650,2,4,5,4,3,2,5,4,5,1,4,2,5,2,5,1,5,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3DY4FPOOA31M7FA23A75MB1VOC5VRU,A3JC5R5HMP1XSA,No,31,Male,grad,employed_stem,No,asian,democrat,76106,1582,3,3,3,5,4,3,3,5,4,4,4,4,4,4,4,5,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3OHYZ19UGEIZIEFO0NZ5WTIDSFKOAD,A2CTA782EBXUCT,No,25,Male,bachelors,employed_other,Yes,white,democrat,92376,1849,2,2,4,1,2,1,4,3,4,1,2,1,5,1,5,1,5,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3D4CH1LGEC6XLIOLKY8XVPYRVBDG95,A1171IQSWQS0K8,No,41,Female,some_college,employed_other,Yes,white,democrat,78759,209,2,2,4,4,1,1,4,4,2,1,3,1,5,5,4,2,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,35H6S234SCDCN2X35VMU7IG0F2565I,A31U1J6ZMNXF0L,No,21,Female,highschool,student,Yes,white,independent,31320,122,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3A4NIXBJ78CSEULGKY9ID39JRSNMLZ,A1SLTQXRMZBQSB,No,44,Female,some_college,employed_other,No,white,republican,92882,246,2,2,4,5,1,1,2,1,4,1,1,1,4,1,4,1,2,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,34S6N1K2ZXW6MGK5T1T5LY1NA6PHLM,A1UM385OQ8KPU9,No,23,Male,grad,employed_teacher,Yes,asian,republican,90201,607,4,2,4,2,1,1,1,2,1,1,1,2,2,2,2,2,2,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
23,3GITHABACZYQ86MEWR1CM24LKD62NS,3PDJHANYK7TO3VHY6XN3WFJQKB86HB,A1LW4CR8FID1V1,No,35,Male,bachelors,employed_other,No,white,democrat,90272,248,2,2,4,1,3,1,4,4,4,1,2,1,4,1,4,1,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
24,375VSR8FVXM1TFHIE5R7IXJ26JTZRK,3NGI5ARFTVIL9QEPJ4JRASU0YQAP17,A1GOT0DXTYCM4E,No,29,Male,bachelors,employed_teacher,No,white,independent,54487,204,2,4,5,2,4,4,4,4,4,2,4,4,5,3,5,1,5,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
24,375VSR8FVXM1TFHIE5R7IXJ26JTZRK,3GNA64GUZGH5XKGNK40SDNXRF225QX,A2CXCRCQN4AM46,No,45,Female,some_college,decline,No,white,democrat,31525,146,2,1,4,2,3,1,4,2,1,1,2,1,4,3,4,1,1,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
24,375VSR8FVXM1TFHIE5R7IXJ26JTZRK,3S0TNUHWKVVUVTVKDG1BP80JYDFD83,A3GRN0180AW8I4,No,42,Female,grad,employed_teacher,No,asian,democrat,95014,135,3,3,3,4,4,3,3,3,3,4,4,4,4,3,3,3,4,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - Fasion.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Adidas.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
